movie_id,country
195589,United States of America
46853,Italy
46853,Germany
75656,United States of America
75656,France
45890,Italy
138103,Bulgaria
138103,France
138103,United States of America
665,United States of America
524047,United Kingdom
524047,United States of America
427641,United States of America
752623,United States of America
901060,United States of America
1321476,Brazil
1311031,Japan
300668,United Kingdom
300668,United States of America
810693,Japan
377,United States of America
377,United Kingdom
10882,United States of America
802219,United States of America
676,United States of America
118406,Japan
1012201,Japan
116745,United Kingdom
116745,United States of America
1059264,Belgium
1059264,France
1059264,Spain
756999,United States of America
512195,United States of America
629,United States of America
131634,Germany
131634,United States of America
4523,United States of America
451048,United States of America
75780,United States of America
924,Canada
924,France
924,Japan
924,United States of America
762430,France
762430,Germany
762430,United States of America
838240,France
838240,Spain
832964,Australia
832964,United States of America
832964,United Kingdom
832964,Luxembourg
11351,United States of America
81188,United States of America
820232,Japan
945675,China
1014661,United States of America
1285282,Thailand
1278,France
1278,Italy
1278,United Kingdom
1001835,United States of America
10140,United Kingdom
10140,United States of America
1891,United States of America
1203724,Spain
1203724,Mexico
95,United States of America
516632,South Africa
516632,United States of America
81481,South Korea
12429,Japan
254,New Zealand
254,United States of America
254,Germany
38055,United States of America
299537,United States of America
971606,United States of America
82507,Canada
82507,United Kingdom
82507,United States of America
181533,United Kingdom
181533,United States of America
1621,United States of America
46195,United States of America
509,United Kingdom
626412,South Korea
268896,United States of America
10607,United States of America
161,United States of America
49529,United States of America
745,United States of America
3175,United Kingdom
3175,United States of America
1137205,United States of America
581392,South Korea
325358,United States of America
531219,Mexico
531219,United Kingdom
531219,United States of America
49530,United States of America
372049,South Korea
877703,United States of America
1002088,South Korea
217,United States of America
206647,United Kingdom
206647,United States of America
36647,United States of America
9509,Switzerland
9509,United Kingdom
9509,United States of America
1061990,Japan
8467,United States of America
14128,Japan
14128,United States of America
323260,Hong Kong
107,United Kingdom
117251,United States of America
956842,United States of America
1205025,Philippines
779782,United States of America
5255,United States of America
915935,France
8835,United States of America
8329,Spain
916433,United States of America
117263,United States of America
1143128,United States of America
954,United States of America
10483,United Kingdom
